date,sector,exchange,averageChange
2026-03-13,Healthcare,NASDAQ,-1.2426068260448342
2026-03-12,Healthcare,NASDAQ,-1.8616910955616794
2026-03-11,Healthcare,NASDAQ,0.07376889245047646
2026-03-10,Healthcare,NASDAQ,-0.2127413679107515
2026-03-09,Healthcare,NASDAQ,2.363588025673602
2026-03-06,Healthcare,NASDAQ,0.4551130694829375
2026-03-05,Healthcare,NASDAQ,-1.425695867034238
2026-03-04,Healthcare,NASDAQ,0.7651312201634397
2026-03-03,Healthcare,NASDAQ,0.05178752582564172
2026-03-02,Healthcare,NASDAQ,0.260664297365909
2026-02-27,Healthcare,NASDAQ,1.5068003256171192
2026-02-26,Healthcare,NASDAQ,-0.8177720952021073
2026-02-25,Healthcare,NASDAQ,0.39692532739417086
2026-02-24,Healthcare,NASDAQ,0.6400855543971629
2026-02-23,Healthcare,NASDAQ,0.34546668085888577
2026-02-20,Healthcare,NASDAQ,0.7448163357054449
2026-02-19,Healthcare,NASDAQ,0.03295092344655082
2026-02-18,Healthcare,NASDAQ,0.6291690920263715
2026-02-17,Healthcare,NASDAQ,0.5798460100051583
2026-02-16,Healthcare,NASDAQ,1.3496172662503358
2026-02-13,Healthcare,NASDAQ,1.3495223941841772
2026-02-12,Healthcare,NASDAQ,-1.3253445485238657
2026-02-11,Healthcare,NASDAQ,0.9189940009264097
2026-02-10,Healthcare,NASDAQ,-1.1401941752301026
2026-02-09,Healthcare,NASDAQ,-0.13629892715271152
2026-02-06,Healthcare,NASDAQ,1.7601710466110143
2026-02-05,Healthcare,NASDAQ,-1.2805833227994223
2026-02-04,Healthcare,NASDAQ,0.24707926907328037
2026-02-03,Healthcare,NASDAQ,-0.4002888357464318
2026-02-02,Healthcare,NASDAQ,0.39604044167136365
2026-01-30,Healthcare,NASDAQ,-0.3804910776099679
2026-01-29,Healthcare,NASDAQ,-0.6470916101585011
2026-01-28,Healthcare,NASDAQ,-0.9705536916816193
2026-01-27,Healthcare,NASDAQ,0.22462054236846996
2026-01-26,Healthcare,NASDAQ,1.1032894193152343
2026-01-23,Healthcare,NASDAQ,-0.5190561435574503
2026-01-22,Healthcare,NASDAQ,0.5373958599447226
2026-01-21,Healthcare,NASDAQ,1.8388209220414398
2026-01-20,Healthcare,NASDAQ,1.0534086765180417
2026-01-19,Healthcare,NASDAQ,-0.6847541081004271
2026-01-16,Healthcare,NASDAQ,-0.6861360456401622
2026-01-15,Healthcare,NASDAQ,-1.118985459940225
2026-01-14,Healthcare,NASDAQ,0.6378047768503148
2026-01-13,Healthcare,NASDAQ,-0.7293735404143575
2026-01-12,Healthcare,NASDAQ,-0.9391727912787307
2026-01-09,Healthcare,NASDAQ,-0.6448856978530038
2026-01-08,Healthcare,NASDAQ,-1.1495336061990935
2026-01-07,Healthcare,NASDAQ,1.773500429032615
2026-01-06,Healthcare,NASDAQ,2.7208130472844205
2026-01-05,Healthcare,NASDAQ,-0.3293949150719788
2026-01-02,Healthcare,NASDAQ,-0.37739454737344413
2026-01-01,Healthcare,NASDAQ,-0.3162096584527041
2025-12-31,Healthcare,NASDAQ,-0.3200728174148404
2025-12-30,Healthcare,NASDAQ,-0.35191883338533403
2025-12-29,Healthcare,NASDAQ,-0.5555179137137878
2025-12-26,Healthcare,NASDAQ,-0.25581710065728513
2025-12-25,Healthcare,NASDAQ,0.32730545256205446
2025-12-24,Healthcare,NASDAQ,0.3194090405925776
2025-12-23,Healthcare,NASDAQ,0.09545642335120341
2025-12-22,Healthcare,NASDAQ,0.7587871899281673
2025-12-19,Healthcare,NASDAQ,1.7809381075286845
2025-12-18,Healthcare,NASDAQ,-0.10813805604688032
2025-12-17,Healthcare,NASDAQ,-0.10948616688569723
2025-12-16,Healthcare,NASDAQ,-0.307906401731628
2025-12-15,Healthcare,NASDAQ,0.7311006163011058
2025-12-12,Healthcare,NASDAQ,-0.3009709409862893
2025-12-11,Healthcare,NASDAQ,0.7065780480239425
2025-12-10,Healthcare,NASDAQ,0.48089662032280156
2025-12-09,Healthcare,NASDAQ,-1.4901963009563923
2025-12-08,Healthcare,NASDAQ,-1.7119483060368035
2025-12-05,Healthcare,NASDAQ,-0.6756496426305714
2025-12-04,Healthcare,NASDAQ,-0.7134208844340351
2025-12-03,Healthcare,NASDAQ,0.7596399829204792
2025-12-02,Healthcare,NASDAQ,-0.03747611839545195
2025-12-01,Healthcare,NASDAQ,-1.2875054052330692
2025-11-28,Healthcare,NASDAQ,-0.029781261750883026
2025-11-27,Healthcare,NASDAQ,-0.11704197255203441
2025-11-26,Healthcare,NASDAQ,-0.11704500137519336
2025-11-25,Healthcare,NASDAQ,1.445034504124254
2025-11-24,Healthcare,NASDAQ,0.5218823470294787
2025-11-21,Healthcare,NASDAQ,1.7334072385397858
2025-11-20,Healthcare,NASDAQ,-1.6201111558620584
2025-11-19,Healthcare,NASDAQ,0.26667505770663347
2025-11-18,Healthcare,NASDAQ,0.8447216250282219
2025-11-17,Healthcare,NASDAQ,0.5067953546380011
2025-11-14,Healthcare,NASDAQ,0.07589815194040117
2025-11-13,Healthcare,NASDAQ,0.05565974814667474
2025-11-12,Healthcare,NASDAQ,0.35868314924172306
2025-11-11,Healthcare,NASDAQ,1.5815535038657291
2025-11-10,Healthcare,NASDAQ,1.1699370952879873
2025-11-07,Healthcare,NASDAQ,0.7069156778292784
2025-11-06,Healthcare,NASDAQ,0.44637832760021645
2025-11-05,Healthcare,NASDAQ,1.7334795773789935
2025-11-04,Healthcare,NASDAQ,-0.14859961487351248
2025-11-03,Healthcare,NASDAQ,0.4268910563257622
2025-10-31,Healthcare,NASDAQ,0.9670034456617627
2025-10-30,Healthcare,NASDAQ,0.35798189274947045
2025-10-29,Healthcare,NASDAQ,-0.37327305001891853
2025-10-28,Healthcare,NASDAQ,0.5190347511190962
2025-10-27,Healthcare,NASDAQ,0.5425873405162651
2025-10-24,Healthcare,NASDAQ,-0.3660251202311726
2025-10-23,Healthcare,NASDAQ,0.8961865420525239
2025-10-22,Healthcare,NASDAQ,-1.42453333565421
2025-10-21,Healthcare,NASDAQ,-0.23039433609964854
2025-10-20,Healthcare,NASDAQ,0.7866261526625395
2025-10-17,Healthcare,NASDAQ,1.4369960418404215
2025-10-16,Healthcare,NASDAQ,-0.19885183741925605
2025-10-15,Healthcare,NASDAQ,0.430185588848353
2025-10-14,Healthcare,NASDAQ,1.3188150116889341
2025-10-13,Healthcare,NASDAQ,0.8088490527667025
2025-10-10,Healthcare,NASDAQ,-1.7321090979192544
2025-10-09,Healthcare,NASDAQ,-0.14558719800809028
2025-10-08,Healthcare,NASDAQ,-0.018164659884378764
2025-10-07,Healthcare,NASDAQ,-0.026476380136075672
2025-10-06,Healthcare,NASDAQ,-1.0116745210975386
2025-10-03,Healthcare,NASDAQ,0.2984126811538035
2025-10-02,Healthcare,NASDAQ,0.7670891603989816
2025-10-01,Healthcare,NASDAQ,1.30980512308414
2025-09-30,Healthcare,NASDAQ,1.3187595047880585
2025-09-29,Healthcare,NASDAQ,0.19573657924163435
2025-09-26,Healthcare,NASDAQ,0.48692509265861883
2025-09-25,Healthcare,NASDAQ,-1.4618192044477452
2025-09-24,Healthcare,NASDAQ,-0.767753636192503
2025-09-23,Healthcare,NASDAQ,0.10537226455133997
2025-09-22,Healthcare,NASDAQ,0.49563220597275137
2025-09-19,Healthcare,NASDAQ,-0.3574342431118316
2025-09-18,Healthcare,NASDAQ,0.7701042144645953
2025-09-17,Healthcare,NASDAQ,-0.23962904825035602
2025-09-16,Healthcare,NASDAQ,-0.17392859189498955
2025-09-15,Healthcare,NASDAQ,-0.5862468359758344
2025-09-12,Healthcare,NASDAQ,-0.9688592309008093
2025-09-11,Healthcare,NASDAQ,1.30612168160944
2025-09-10,Healthcare,NASDAQ,-1.831387202140733
2025-09-09,Healthcare,NASDAQ,0.46174446001210345
2025-09-08,Healthcare,NASDAQ,0.34270366688204934
2025-09-05,Healthcare,NASDAQ,1.1597947398273911
2025-09-04,Healthcare,NASDAQ,0.4264308434549502
2025-09-03,Healthcare,NASDAQ,-1.2525667268531104
2025-09-02,Healthcare,NASDAQ,0.33490586483244655
2025-09-01,Healthcare,NASDAQ,0.07365378158572522
2025-08-29,Healthcare,NASDAQ,0.07365312417406678
2025-08-28,Healthcare,NASDAQ,0.216260162663362
2025-08-27,Healthcare,NASDAQ,0.057763447811631785
2025-08-26,Healthcare,NASDAQ,0.8065053862255089
2025-08-25,Healthcare,NASDAQ,-1.6018901508485173
2025-08-22,Healthcare,NASDAQ,-0.22691209178909988
2025-08-21,Healthcare,NASDAQ,0.1689160267204004
2025-08-20,Healthcare,NASDAQ,0.5607336307458688
2025-08-19,Healthcare,NASDAQ,-0.05320736964369299
2025-08-18,Healthcare,NASDAQ,-0.28819924832125254
2025-08-15,Healthcare,NASDAQ,0.5348084957966126
2025-08-14,Healthcare,NASDAQ,0.11423871712226141
2025-08-13,Healthcare,NASDAQ,1.0277423027617916
2025-08-12,Healthcare,NASDAQ,0.9719737815295115
2025-08-11,Healthcare,NASDAQ,-0.0543510143276138
2025-08-08,Healthcare,NASDAQ,0.24993541100464256
2025-08-07,Healthcare,NASDAQ,-0.3334285060515918
2025-08-06,Healthcare,NASDAQ,-1.1300271154376484
2025-08-05,Healthcare,NASDAQ,-1.6346057220205878
2025-08-04,Healthcare,NASDAQ,1.3030593515819477
2025-08-01,Healthcare,NASDAQ,0.6872294950474256
2025-07-31,Healthcare,NASDAQ,-1.5921845675814228
2025-07-30,Healthcare,NASDAQ,-0.07717101841266949
2025-07-29,Healthcare,NASDAQ,0.2905698872282203
2025-07-28,Healthcare,NASDAQ,-0.8723568020748362
2025-07-25,Healthcare,NASDAQ,0.17176020581344265
2025-07-24,Healthcare,NASDAQ,-0.7288340656247394
2025-07-23,Healthcare,NASDAQ,-0.011651496484343937
2025-07-22,Healthcare,NASDAQ,1.3066014735277687
2025-07-21,Healthcare,NASDAQ,-0.2565213599310612
2025-07-18,Healthcare,NASDAQ,-1.3861582806327655
2025-07-17,Healthcare,NASDAQ,0.28651708067637394
2025-07-16,Healthcare,NASDAQ,0.8035440556204643
2025-07-15,Healthcare,NASDAQ,-1.9130974819681401
2025-07-14,Healthcare,NASDAQ,0.9043325087558785
2025-07-11,Healthcare,NASDAQ,-0.9200474148016169
2025-07-10,Healthcare,NASDAQ,0.5304769480853011
2025-07-09,Healthcare,NASDAQ,0.7581666564464573
2025-07-08,Healthcare,NASDAQ,0.1282922118559071
2025-07-07,Healthcare,NASDAQ,-0.9449058871889515
2025-07-04,Healthcare,NASDAQ,0.041335452813573426
2025-07-03,Healthcare,NASDAQ,0.09274543406803115
2025-07-02,Healthcare,NASDAQ,1.2299864522635762
2025-07-01,Healthcare,NASDAQ,0.7045390112000005
2025-06-30,Healthcare,NASDAQ,0.6200647226535905
2025-06-27,Healthcare,NASDAQ,-0.09209391413482759
2025-06-26,Healthcare,NASDAQ,0.2902980228041363
2025-06-25,Healthcare,NASDAQ,-0.4205141245739563
2025-06-24,Healthcare,NASDAQ,1.1833804789634028
2025-06-23,Healthcare,NASDAQ,-0.169734197369098
2025-06-20,Healthcare,NASDAQ,-0.9780367672116763
2025-06-19,Healthcare,NASDAQ,0.18169754686512274
2025-06-18,Healthcare,NASDAQ,0.1817430173236101
2025-06-17,Healthcare,NASDAQ,-1.1978529886789713
2025-06-16,Healthcare,NASDAQ,-0.21908926939555595
2025-06-13,Healthcare,NASDAQ,0.7663065132102798
2025-06-12,Healthcare,NASDAQ,0.43738160534165793
2025-06-11,Healthcare,NASDAQ,-0.6091133569298912
2025-06-10,Healthcare,NASDAQ,0.4963572716803144
2025-06-09,Healthcare,NASDAQ,-0.3337224305354436
2025-06-06,Healthcare,NASDAQ,0.08576110927600578
2025-06-05,Healthcare,NASDAQ,-0.13836445081175652
2025-06-04,Healthcare,NASDAQ,-0.010950603948756132
2025-06-03,Healthcare,NASDAQ,0.28380009479567203
2025-06-02,Healthcare,NASDAQ,0.6230661175428365
2025-05-30,Healthcare,NASDAQ,-0.5222734775976012
2025-05-29,Healthcare,NASDAQ,1.0012388075782308
2025-05-28,Healthcare,NASDAQ,-0.21597141012401622
2025-05-27,Healthcare,NASDAQ,0.36803525447024477
2025-05-26,Healthcare,NASDAQ,1.2545898660286214
2025-05-23,Healthcare,NASDAQ,1.4212874044772672
2025-05-22,Healthcare,NASDAQ,-0.023372865149917654
2025-05-21,Healthcare,NASDAQ,-1.5338120798066623
2025-05-20,Healthcare,NASDAQ,0.8626208672529057
2025-05-19,Healthcare,NASDAQ,1.308201553114996
2025-05-16,Healthcare,NASDAQ,0.40496044904201334
2025-05-15,Healthcare,NASDAQ,1.3140781151653957
2025-05-14,Healthcare,NASDAQ,-1.0486881248289448
2025-05-13,Healthcare,NASDAQ,-0.7364362406911074
2025-05-12,Healthcare,NASDAQ,3.2160581348880557
2025-05-09,Healthcare,NASDAQ,-1.251357399735764
2025-05-08,Healthcare,NASDAQ,-0.1261186211933163
2025-05-07,Healthcare,NASDAQ,0.29767461573457776
2025-05-06,Healthcare,NASDAQ,-2.3148393157935043
2025-05-05,Healthcare,NASDAQ,0.0739780876358509
2025-05-02,Healthcare,NASDAQ,-0.29507920665118315
2025-05-01,Healthcare,NASDAQ,-0.6794282081578173
2025-04-30,Healthcare,NASDAQ,0.9134426199590484
2025-04-29,Healthcare,NASDAQ,1.1285275820728247
2025-04-28,Healthcare,NASDAQ,0.29595132435176197
2025-04-25,Healthcare,NASDAQ,0.37392857040208227
2025-04-24,Healthcare,NASDAQ,1.5456676296329963
2025-04-23,Healthcare,NASDAQ,-0.7801467446915122
2025-04-22,Healthcare,NASDAQ,1.2776409106239672
2025-04-21,Healthcare,NASDAQ,-1.0384296306738539
2025-04-18,Healthcare,NASDAQ,0.30963725039045986
2025-04-17,Healthcare,NASDAQ,0.3103278660991693
2025-04-16,Healthcare,NASDAQ,-1.6696313847707867
2025-04-15,Healthcare,NASDAQ,-0.22390710212081277
2025-04-14,Healthcare,NASDAQ,0.8117449695573375
2025-04-11,Healthcare,NASDAQ,0.9705849269985078
2025-04-10,Healthcare,NASDAQ,-2.5312235669540217
2025-04-09,Healthcare,NASDAQ,9.559042928702354
2025-04-08,Healthcare,NASDAQ,-3.952514209887814
2025-04-07,Healthcare,NASDAQ,2.8774178999487976
2025-04-04,Healthcare,NASDAQ,-4.181472245648421
2025-04-03,Healthcare,NASDAQ,-0.1133942936524246
2025-04-02,Healthcare,NASDAQ,1.9701417001544819
2025-04-01,Healthcare,NASDAQ,-1.13847767125822
2025-03-31,Healthcare,NASDAQ,1.136440653882631
2025-03-28,Healthcare,NASDAQ,-1.3098108654488128
2025-03-27,Healthcare,NASDAQ,0.2720381638351643
2025-03-26,Healthcare,NASDAQ,-0.8451459525959493
2025-03-25,Healthcare,NASDAQ,-1.162152700875585
2025-03-24,Healthcare,NASDAQ,0.5569853669962432
2025-03-21,Healthcare,NASDAQ,0.9829240459140465
2025-03-20,Healthcare,NASDAQ,-0.15142045859217745
2025-03-19,Healthcare,NASDAQ,0.6377299462497321
2025-03-18,Healthcare,NASDAQ,-0.6254979703815056
2025-03-17,Healthcare,NASDAQ,1.401576920445624
2025-03-14,Healthcare,NASDAQ,0.3456766966296154
2025-03-13,Healthcare,NASDAQ,-0.9954044688581964
2025-03-12,Healthcare,NASDAQ,-0.7671787027126675
2025-03-11,Healthcare,NASDAQ,-0.8065841803385987
2025-03-10,Healthcare,NASDAQ,0.12952478099095277
2025-03-07,Healthcare,NASDAQ,-0.27341914438359094
2026-05-01,Industrials,NASDAQ,-0.9252145567583581
2026-04-30,Industrials,NASDAQ,2.190707342318543
2026-04-29,Industrials,NASDAQ,-1.0095424612299952
2026-04-28,Industrials,NASDAQ,-0.5532507489944827
2026-04-27,Industrials,NASDAQ,0.048356916082337165
2026-04-24,Industrials,NASDAQ,-0.823458336884042
2026-04-23,Industrials,NASDAQ,-0.5814007629847295
2026-04-22,Industrials,NASDAQ,-3.523456942362846
2026-04-21,Industrials,NASDAQ,0.03495458863018719
2026-04-20,Industrials,NASDAQ,1.639719696142783
2026-04-17,Industrials,NASDAQ,0.49055520341232395
2026-04-16,Industrials,NASDAQ,-0.3477177981297541
2026-04-15,Industrials,NASDAQ,-0.402368047323709
2026-04-14,Industrials,NASDAQ,0.388116246286474
2026-04-13,Industrials,NASDAQ,2.038536044377026
2026-04-10,Industrials,NASDAQ,-0.6535019756154448
2026-04-09,Industrials,NASDAQ,0.2551506891564914
2026-04-08,Industrials,NASDAQ,-0.028260525415635396
2026-04-07,Industrials,NASDAQ,-0.8110824972397124
2026-04-06,Industrials,NASDAQ,0.5948082829364099
2026-04-03,Industrials,NASDAQ,1.6337132047565595
2026-04-02,Industrials,NASDAQ,1.633713016159466
2026-04-01,Industrials,NASDAQ,0.7183783397995969
2026-03-31,Industrials,NASDAQ,1.8970649099044667
2026-03-30,Industrials,NASDAQ,-1.7787311677616158
2026-03-27,Industrials,NASDAQ,-0.6679998447086888
2026-03-26,Industrials,NASDAQ,-0.7459383951129661
2026-03-25,Industrials,NASDAQ,-0.19316735978294197
2026-03-24,Industrials,NASDAQ,0.13973219103702306
2026-03-23,Industrials,NASDAQ,0.15997706157033775
2026-03-20,Industrials,NASDAQ,-1.899905666453472
2026-03-19,Industrials,NASDAQ,0.8872111448992248
2026-03-18,Industrials,NASDAQ,-0.8002919406817188
2026-03-17,Industrials,NASDAQ,1.6252168571438075
2026-03-16,Industrials,NASDAQ,-0.23696401586579263
2026-03-13,Industrials,NASDAQ,-0.9094067279742379
2026-03-12,Industrials,NASDAQ,-2.3018388609842955
2026-03-11,Industrials,NASDAQ,0.18284855447308068
2026-03-10,Industrials,NASDAQ,-0.9224708534764758
2026-03-09,Industrials,NASDAQ,0.8457551415044229
2026-03-06,Industrials,NASDAQ,1.022908731735117
2026-03-05,Industrials,NASDAQ,-0.8256638380770953
2026-03-04,Industrials,NASDAQ,0.34499604111228876
2026-03-03,Industrials,NASDAQ,0.712195397526405
2026-03-02,Industrials,NASDAQ,1.6459408680868926
2026-02-27,Industrials,NASDAQ,0.8408594470053821
2026-02-26,Industrials,NASDAQ,1.2288358077248374
2026-02-25,Industrials,NASDAQ,-0.18602317988976047
2026-02-24,Industrials,NASDAQ,1.8789598077464609
2026-02-23,Industrials,NASDAQ,-0.9492774175659968
2026-02-20,Industrials,NASDAQ,0.6844259769663186
2026-02-19,Industrials,NASDAQ,0.7449212067937028
2026-02-18,Industrials,NASDAQ,0.3854215705936026
2026-02-17,Industrials,NASDAQ,0.45883788264400316
2026-02-16,Industrials,NASDAQ,0.47157148387173553
2026-02-13,Industrials,NASDAQ,0.4700323994672795
2026-02-12,Industrials,NASDAQ,-2.2589305168341234
2026-02-11,Industrials,NASDAQ,-1.4084191694744175
2026-02-10,Industrials,NASDAQ,0.20505590617119207
2026-02-09,Industrials,NASDAQ,0.31399672497118836
2026-02-06,Industrials,NASDAQ,1.526715474597351
2026-02-05,Industrials,NASDAQ,-0.6960454509200131
2026-02-04,Industrials,NASDAQ,-0.5278863799942135
2026-02-03,Industrials,NASDAQ,0.14278396012263883
2026-02-02,Industrials,NASDAQ,0.8487751098860352
2026-01-30,Industrials,NASDAQ,-0.24294757717792104
2026-01-29,Industrials,NASDAQ,-0.5782895755750306
2026-01-28,Industrials,NASDAQ,-1.5850526313331392
2026-01-27,Industrials,NASDAQ,0.07719698266011044
2026-01-26,Industrials,NASDAQ,-0.1483160637043346
2026-01-23,Industrials,NASDAQ,-0.33828422518741297
2026-01-22,Industrials,NASDAQ,-0.18640323998792008
2026-01-21,Industrials,NASDAQ,0.7394527988031863
2026-01-20,Industrials,NASDAQ,-0.9953154450835666
2026-01-19,Industrials,NASDAQ,0.4229761366014717
2026-01-16,Industrials,NASDAQ,0.41704134927949
2026-01-15,Industrials,NASDAQ,0.5621913503466303
2026-01-14,Industrials,NASDAQ,0.6067205460946301
2026-01-13,Industrials,NASDAQ,-0.16259904501767508
2026-01-12,Industrials,NASDAQ,0.5701568367715071
2026-01-09,Industrials,NASDAQ,1.3181090253231442
2026-01-08,Industrials,NASDAQ,0.8628288991305633
2026-01-07,Industrials,NASDAQ,-0.6099113401873746
2026-01-06,Industrials,NASDAQ,2.183479515981257
2026-01-05,Industrials,NASDAQ,2.344841652636509
2026-01-02,Industrials,NASDAQ,-0.03546839659721579
2026-01-01,Industrials,NASDAQ,-0.8799430251718476
2025-12-31,Industrials,NASDAQ,-0.876777279661145
2025-12-30,Industrials,NASDAQ,-0.21070298554625166
2025-12-29,Industrials,NASDAQ,-0.014264659899476673
2025-12-26,Industrials,NASDAQ,-0.19310353036607886
2025-12-25,Industrials,NASDAQ,0.3512519196272601
2025-12-24,Industrials,NASDAQ,0.3579867077705634
2025-12-23,Industrials,NASDAQ,-0.2450434288843062
2025-12-22,Industrials,NASDAQ,0.6699160075984256
2025-12-19,Industrials,NASDAQ,0.9603005779292184
2025-12-18,Industrials,NASDAQ,-0.18431155200817617
2025-12-17,Industrials,NASDAQ,-0.1856470917635633
2025-12-16,Industrials,NASDAQ,0.23535748980498816
2025-12-15,Industrials,NASDAQ,-0.822081764739202
2025-12-12,Industrials,NASDAQ,-0.9793838315760306
2025-12-11,Industrials,NASDAQ,1.2709637191901768
2025-12-10,Industrials,NASDAQ,1.477219312531397
2025-12-09,Industrials,NASDAQ,-0.4266485313636159
2025-12-08,Industrials,NASDAQ,-0.6297202698365423
2025-12-05,Industrials,NASDAQ,0.2884751951336195
2025-12-04,Industrials,NASDAQ,0.20233668181435238
2025-12-03,Industrials,NASDAQ,1.157923756749435
2025-12-02,Industrials,NASDAQ,0.31419947405748605
2025-12-01,Industrials,NASDAQ,0.019950540606794576
2025-11-28,Industrials,NASDAQ,0.28193613719498245
2025-11-27,Industrials,NASDAQ,0.16296685320187354
2025-11-26,Industrials,NASDAQ,0.15808871892732945
2025-11-25,Industrials,NASDAQ,1.2413339055158623
2025-11-24,Industrials,NASDAQ,0.07803351460868857
2025-11-21,Industrials,NASDAQ,1.5221616457586906
2025-11-20,Industrials,NASDAQ,-2.586693588812561
2025-11-19,Industrials,NASDAQ,-0.4894523639021875
2025-11-18,Industrials,NASDAQ,-0.15206350270206004
2025-11-17,Industrials,NASDAQ,-1.4968585913069155
2025-11-14,Industrials,NASDAQ,0.5691312197320553
2025-11-13,Industrials,NASDAQ,-1.2789481437848638
2025-11-12,Industrials,NASDAQ,0.1489633582630434
2025-11-11,Industrials,NASDAQ,-0.24270992219249665
2025-11-10,Industrials,NASDAQ,-0.628603030476016
2025-11-07,Industrials,NASDAQ,0.8785026386084471
2025-11-06,Industrials,NASDAQ,-2.284985955200769
2025-11-05,Industrials,NASDAQ,2.3329421884245027
2025-11-04,Industrials,NASDAQ,-0.5467402553877232
2025-11-03,Industrials,NASDAQ,-0.6975613394089142
2025-10-31,Industrials,NASDAQ,-0.10113917655998339
2025-10-30,Industrials,NASDAQ,-0.8628778336038256
2025-10-29,Industrials,NASDAQ,-0.6713868634444342
2025-10-28,Industrials,NASDAQ,-0.3640022941377441
2025-10-27,Industrials,NASDAQ,-0.8583894996713859
2025-10-24,Industrials,NASDAQ,-0.14297107571820122
2025-10-23,Industrials,NASDAQ,1.0792167865383728
2025-10-22,Industrials,NASDAQ,-1.2883125461802258
2025-10-21,Industrials,NASDAQ,1.190137741277475
2025-10-20,Industrials,NASDAQ,0.8833804647102372
2025-10-17,Industrials,NASDAQ,0.6158224860119077
2025-10-16,Industrials,NASDAQ,-1.0769748952784486
2025-10-15,Industrials,NASDAQ,-2.364813214205641
2025-10-14,Industrials,NASDAQ,1.6407561436104334
2025-10-13,Industrials,NASDAQ,0.7138718224510843
2025-10-10,Industrials,NASDAQ,-2.3449551928598433
2025-10-09,Industrials,NASDAQ,-1.3281345717191417
2025-10-08,Industrials,NASDAQ,0.8220853741814249
2025-10-07,Industrials,NASDAQ,-0.18127781794323727
2025-10-06,Industrials,NASDAQ,0.0660389172172593
2025-10-03,Industrials,NASDAQ,-0.02829334926226501
2025-10-02,Industrials,NASDAQ,0.39275517553498673
2025-10-01,Industrials,NASDAQ,0.07436516358387824
2025-09-30,Industrials,NASDAQ,0.8618977662392391
2025-09-29,Industrials,NASDAQ,-0.19113518518828476
2025-09-26,Industrials,NASDAQ,0.05561742062927255
2025-09-25,Industrials,NASDAQ,0.0744418921311718
2025-09-24,Industrials,NASDAQ,-2.2331851197143315
2025-09-23,Industrials,NASDAQ,-0.0711995281585942
2025-09-22,Industrials,NASDAQ,0.9703142764458939
2025-09-19,Industrials,NASDAQ,-0.43747970478662523
2025-09-18,Industrials,NASDAQ,0.5714868071973855
2025-09-17,Industrials,NASDAQ,-0.21510644800282197
2025-09-16,Industrials,NASDAQ,-0.3468559283697381
2025-09-15,Industrials,NASDAQ,-0.3715808471689508
2025-09-12,Industrials,NASDAQ,-0.4726241623835836
2025-09-11,Industrials,NASDAQ,1.1768064634590791
2025-09-10,Industrials,NASDAQ,-0.10443705087087585
2025-09-09,Industrials,NASDAQ,-0.4882002492046955
2025-09-08,Industrials,NASDAQ,0.32678776156822575
2025-09-05,Industrials,NASDAQ,-0.8669664838912738
2025-09-04,Industrials,NASDAQ,0.7726466597512749
2025-09-03,Industrials,NASDAQ,-0.21943956485500626
2025-09-02,Industrials,NASDAQ,0.06410286132740861
2025-09-01,Industrials,NASDAQ,-1.1567498835003298
2025-08-29,Industrials,NASDAQ,-1.1565207822294643
2025-08-28,Industrials,NASDAQ,-0.03947122890579635
2025-08-27,Industrials,NASDAQ,0.05177787907735265
2025-08-26,Industrials,NASDAQ,0.5589137079436313
2025-08-25,Industrials,NASDAQ,-0.6993068574606798
2025-08-22,Industrials,NASDAQ,1.121309802138426
2025-08-21,Industrials,NASDAQ,-0.17899454955541128
2025-08-20,Industrials,NASDAQ,0.09312959861622616
2025-08-19,Industrials,NASDAQ,-0.3068951275005283
2025-08-18,Industrials,NASDAQ,0.9301975741474511
2025-08-15,Industrials,NASDAQ,-0.0790051751481391
2025-08-14,Industrials,NASDAQ,-0.7553526859822468
2025-08-13,Industrials,NASDAQ,0.4375517936682227
2025-08-12,Industrials,NASDAQ,-1.1101117539764283
2025-08-11,Industrials,NASDAQ,-1.0655906665044013
2025-08-08,Industrials,NASDAQ,-0.9331946045560091
2025-08-07,Industrials,NASDAQ,-0.6810498281076938
2025-08-06,Industrials,NASDAQ,-0.362917001412566
2025-08-05,Industrials,NASDAQ,0.6911041354553671
2025-08-04,Industrials,NASDAQ,0.5232147850249502
2025-08-01,Industrials,NASDAQ,-1.071711783631113
2025-07-31,Industrials,NASDAQ,0.3830590332706274
2025-07-30,Industrials,NASDAQ,0.4800658583330897
2025-07-29,Industrials,NASDAQ,-0.6710973377319851
2025-07-28,Industrials,NASDAQ,-0.6756917450588928
2025-07-25,Industrials,NASDAQ,0.5689648490880161
2025-07-24,Industrials,NASDAQ,0.1349067588088948
2025-07-23,Industrials,NASDAQ,-0.04086486773202669
2025-07-22,Industrials,NASDAQ,-0.10138914504429497
2025-07-21,Industrials,NASDAQ,-0.6019938001897596
2025-07-18,Industrials,NASDAQ,-0.6388376318116062
2025-07-17,Industrials,NASDAQ,0.7948984687845106
2025-07-16,Industrials,NASDAQ,0.2787724776000422
2025-07-15,Industrials,NASDAQ,-1.2226844058528141
2025-07-14,Industrials,NASDAQ,1.314365891020275
2025-07-11,Industrials,NASDAQ,-0.4812168015889351
2025-07-10,Industrials,NASDAQ,-1.3338326709796733
2025-07-09,Industrials,NASDAQ,0.19668276005861962
2025-07-08,Industrials,NASDAQ,-0.46962080507541026
2025-07-07,Industrials,NASDAQ,-0.3415766274347254
2025-07-04,Industrials,NASDAQ,0.8385898592817798
2025-07-03,Industrials,NASDAQ,0.8807139448544055
